user_id,registration_date,age,gender,location_city,location_province,income_range,total_purchases,total_spent,avg_order_value,last_active,customer_segment
user_00676,2025-06-03,29,M,Tangerang,Banten,25-50k,15,5714.15,380.94,2026-03-08 09:51:30,Regular
user_00677,2025-06-07,31,M,Medan,Sumatera Utara,25-50k,39,8198.28,210.21,2026-03-11 09:51:30,VIP
user_00678,2025-11-16,25,M,Tangerang,Banten,>200k,0,0.0,0.0,2026-03-18 09:51:30,New
user_00679,2026-01-21,48,F,Bekasi,Jawa Barat,50-100k,31,14078.79,454.15,2026-03-07 09:51:30,VIP
user_00680,2024-07-25,35,F,Bandung,Jawa Barat,>200k,17,3893.78,229.05,2026-03-11 09:51:30,Regular
user_00681,2024-07-23,26,M,Depok,Jawa Barat,100-200k,30,14185.33,472.84,2026-04-03 09:51:30,VIP
user_00682,2024-10-07,40,F,Bandung,Jawa Barat,100-200k,7,2549.47,364.21,2026-03-21 09:51:30,Premium
user_00683,2025-04-16,62,M,Jakarta,DKI Jakarta,25-50k,24,7474.89,311.45,2026-03-25 09:51:30,VIP
user_00684,2025-02-28,57,F,Bandung,Jawa Barat,>200k,16,2507.4,156.71,2026-03-20 09:51:30,Regular
user_00685,2024-06-16,39,F,Bandung,Jawa Barat,100-200k,27,3907.97,144.74,2026-03-13 09:51:30,VIP
user_00686,2025-02-17,41,F,Semarang,Jawa Tengah,100-200k,11,3378.48,307.13,2026-03-17 09:51:30,Regular
user_00687,2025-07-14,24,F,Medan,Sumatera Utara,>200k,27,11754.15,435.34,2026-03-29 09:51:30,VIP
user_00688,2025-10-07,65,M,Tangerang,Banten,<25k,11,2636.53,239.68,2026-03-31 09:51:30,Regular
user_00689,2024-05-29,51,F,Tangerang,Banten,50-100k,16,4847.4,302.96,2026-03-17 09:51:30,Regular
user_00690,2026-01-16,43,M,Bandung,Jawa Barat,<25k,13,5410.84,416.22,2026-03-20 09:51:30,Regular
user_00691,2024-05-30,24,F,Makassar,Sulawesi Selatan,50-100k,23,4879.17,212.14,2026-03-18 09:51:30,VIP
user_00692,2025-06-15,40,M,Palembang,Sumatera Selatan,<25k,22,9686.95,440.32,2026-03-05 09:51:30,VIP
user_00693,2024-06-23,30,M,Semarang,Jawa Tengah,50-100k,20,7058.74,352.94,2026-03-20 09:51:30,VIP
user_00694,2024-12-03,23,F,Bekasi,Jawa Barat,50-100k,29,9693.84,334.27,2026-03-31 09:51:30,VIP
user_00695,2025-09-15,58,F,Palembang,Sumatera Selatan,>200k,36,8357.32,232.15,2026-03-06 09:51:30,VIP
user_00696,2025-12-22,23,M,Makassar,Sulawesi Selatan,25-50k,20,3851.9,192.6,2026-03-26 09:51:30,VIP
user_00697,2025-06-05,56,F,Semarang,Jawa Tengah,100-200k,49,21474.88,438.26,2026-03-24 09:51:30,VIP
user_00698,2024-07-12,51,F,Palembang,Sumatera Selatan,25-50k,11,4778.35,434.4,2026-03-31 09:51:30,Regular
user_00699,2025-07-08,60,F,Surabaya,Jawa Timur,25-50k,10,2286.71,228.67,2026-04-01 09:51:30,Regular
user_00700,2025-12-30,48,M,Jakarta,DKI Jakarta,100-200k,33,13010.2,394.25,2026-04-02 09:51:30,VIP
user_00701,2025-11-19,34,M,Surabaya,Jawa Timur,100-200k,19,2910.99,153.21,2026-03-12 09:51:30,Regular
user_00702,2025-05-19,46,M,Bandung,Jawa Barat,>200k,10,628.57,62.86,2026-03-14 09:51:30,Regular
user_00703,2025-03-05,38,F,Tangerang,Banten,>200k,17,5046.37,296.85,2026-03-31 09:51:30,Regular
user_00704,2024-08-30,29,F,Bekasi,Jawa Barat,100-200k,33,11150.83,337.9,2026-03-18 09:51:30,VIP
user_00705,2025-04-22,40,F,Depok,Jawa Barat,25-50k,5,1244.19,248.84,2026-03-24 09:51:30,Premium
user_00706,2025-01-07,34,M,Semarang,Jawa Tengah,<25k,0,0.0,0.0,2026-03-11 09:51:30,New
user_00707,2025-10-17,40,F,Tangerang,Banten,>200k,0,0.0,0.0,2026-03-20 09:51:30,New
user_00708,2024-11-02,37,M,Palembang,Sumatera Selatan,50-100k,38,5853.78,154.05,2026-04-04 09:51:30,VIP
user_00709,2024-08-21,41,M,Palembang,Sumatera Selatan,>200k,27,6146.24,227.64,2026-03-30 09:51:30,VIP
user_00710,2024-05-13,42,F,Medan,Sumatera Utara,50-100k,5,1200.04,240.01,2026-03-28 09:51:30,Premium
user_00711,2024-09-22,57,F,Semarang,Jawa Tengah,>200k,17,4008.71,235.81,2026-03-08 09:51:30,Regular
user_00712,2025-12-25,29,M,Semarang,Jawa Tengah,<25k,40,10196.17,254.9,2026-03-21 09:51:30,VIP
user_00713,2025-05-31,62,F,Medan,Sumatera Utara,50-100k,1,118.47,118.47,2026-03-18 09:51:30,New
user_00714,2026-02-11,29,M,Semarang,Jawa Tengah,50-100k,8,2974.71,371.84,2026-03-12 09:51:30,Premium
user_00715,2026-02-25,32,M,Bandung,Jawa Barat,<25k,31,4579.77,147.73,2026-03-22 09:51:30,VIP
user_00716,2025-04-20,49,F,Tangerang,Banten,<25k,21,1808.11,86.1,2026-03-11 09:51:30,VIP
user_00717,2025-10-07,21,F,Palembang,Sumatera Selatan,<25k,34,8893.25,261.57,2026-03-29 09:51:30,VIP
user_00718,2025-06-22,42,M,Surabaya,Jawa Timur,25-50k,24,9529.23,397.05,2026-03-21 09:51:30,VIP
user_00719,2025-06-25,65,M,Medan,Sumatera Utara,100-200k,47,18656.56,396.95,2026-03-19 09:51:30,VIP
user_00720,2024-04-23,31,F,Palembang,Sumatera Selatan,50-100k,20,2427.5,121.38,2026-03-12 09:51:30,VIP
user_00721,2026-01-21,65,M,Semarang,Jawa Tengah,100-200k,40,7378.64,184.47,2026-03-24 09:51:30,VIP
user_00722,2026-01-11,60,M,Surabaya,Jawa Timur,25-50k,40,9814.91,245.37,2026-04-04 09:51:30,VIP
user_00723,2025-09-15,35,M,Palembang,Sumatera Selatan,25-50k,0,0.0,0.0,2026-03-17 09:51:30,New
user_00724,2024-11-04,62,M,Makassar,Sulawesi Selatan,<25k,15,1814.46,120.96,2026-04-02 09:51:30,Regular
user_00725,2024-06-10,39,M,Jakarta,DKI Jakarta,50-100k,41,4889.8,119.26,2026-03-18 09:51:30,VIP
user_00726,2025-11-16,26,F,Medan,Sumatera Utara,50-100k,35,14169.85,404.85,2026-03-11 09:51:30,VIP
user_00727,2025-03-15,46,M,Jakarta,DKI Jakarta,100-200k,22,8271.55,375.98,2026-03-27 09:51:30,VIP
user_00728,2026-01-24,49,F,Depok,Jawa Barat,50-100k,34,12364.68,363.67,2026-03-29 09:51:30,VIP
user_00729,2024-08-02,29,F,Makassar,Sulawesi Selatan,100-200k,17,7487.61,440.45,2026-03-16 09:51:30,Regular
user_00730,2024-08-15,28,M,Depok,Jawa Barat,25-50k,28,5125.48,183.05,2026-03-27 09:51:30,VIP
user_00731,2024-08-28,41,F,Jakarta,DKI Jakarta,>200k,24,9123.5,380.15,2026-03-07 09:51:30,VIP
user_00732,2026-02-14,57,F,Bekasi,Jawa Barat,25-50k,20,7489.03,374.45,2026-03-14 09:51:30,VIP
user_00733,2024-08-31,42,M,Depok,Jawa Barat,100-200k,49,14609.87,298.16,2026-03-16 09:51:30,VIP
user_00734,2025-05-20,38,F,Makassar,Sulawesi Selatan,<25k,6,1712.64,285.44,2026-04-02 09:51:30,Premium
user_00735,2026-01-20,26,M,Jakarta,DKI Jakarta,25-50k,6,1610.5,268.42,2026-04-01 09:51:30,Premium
user_00736,2026-02-01,54,F,Tangerang,Banten,>200k,39,14258.06,365.59,2026-03-27 09:51:30,VIP
user_00737,2026-01-14,41,M,Bekasi,Jawa Barat,<25k,0,0.0,0.0,2026-03-29 09:51:30,New
user_00738,2024-05-03,49,M,Tangerang,Banten,<25k,23,6925.51,301.11,2026-03-05 09:51:30,VIP
user_00739,2025-01-04,41,M,Bekasi,Jawa Barat,50-100k,33,2253.7,68.29,2026-04-02 09:51:30,VIP
user_00740,2025-04-28,22,M,Depok,Jawa Barat,<25k,6,2257.96,376.33,2026-03-18 09:51:30,Premium
user_00741,2025-02-04,30,M,Depok,Jawa Barat,25-50k,36,11930.27,331.4,2026-03-30 09:51:30,VIP
user_00742,2024-08-11,65,F,Surabaya,Jawa Timur,>200k,22,7777.48,353.52,2026-03-13 09:51:30,VIP
user_00743,2024-04-23,45,M,Bandung,Jawa Barat,25-50k,35,8074.53,230.7,2026-03-25 09:51:30,VIP
user_00744,2024-05-01,28,F,Makassar,Sulawesi Selatan,50-100k,35,17365.54,496.16,2026-03-25 09:51:30,VIP
user_00745,2025-02-18,44,F,Makassar,Sulawesi Selatan,>200k,15,4551.23,303.42,2026-03-29 09:51:30,Regular
user_00746,2025-02-14,53,F,Makassar,Sulawesi Selatan,100-200k,28,13493.79,481.92,2026-04-04 09:51:30,VIP
user_00747,2026-01-29,36,M,Depok,Jawa Barat,25-50k,19,1006.16,52.96,2026-03-28 09:51:30,Regular
user_00748,2025-07-29,38,M,Semarang,Jawa Tengah,>200k,32,9611.05,300.35,2026-03-06 09:51:30,VIP
user_00749,2024-07-28,27,M,Jakarta,DKI Jakarta,100-200k,22,2645.46,120.25,2026-03-27 09:51:30,VIP
user_00750,2025-02-23,55,M,Medan,Sumatera Utara,50-100k,19,1735.79,91.36,2026-03-23 09:51:30,Regular
user_00751,2024-07-31,31,M,Makassar,Sulawesi Selatan,100-200k,11,2966.97,269.72,2026-03-07 09:51:30,Regular
user_00752,2024-07-23,24,F,Jakarta,DKI Jakarta,>200k,24,2047.56,85.31,2026-04-03 09:51:30,VIP
user_00753,2025-03-28,40,F,Palembang,Sumatera Selatan,<25k,49,7449.12,152.02,2026-03-15 09:51:30,VIP
user_00754,2024-06-27,18,F,Jakarta,DKI Jakarta,50-100k,33,2261.56,68.53,2026-03-18 09:51:30,VIP
user_00755,2024-08-04,27,F,Depok,Jawa Barat,25-50k,9,654.61,72.73,2026-03-12 09:51:30,Premium
user_00756,2025-01-27,46,M,Medan,Sumatera Utara,100-200k,18,7269.58,403.87,2026-03-31 09:51:30,Regular
user_00757,2025-10-21,39,M,Tangerang,Banten,>200k,47,3392.93,72.19,2026-03-23 09:51:30,VIP
user_00758,2025-06-10,23,F,Depok,Jawa Barat,100-200k,49,17838.04,364.04,2026-03-11 09:51:30,VIP
user_00759,2025-10-18,48,M,Tangerang,Banten,100-200k,41,12591.05,307.1,2026-03-18 09:51:30,VIP
user_00760,2024-06-13,65,M,Medan,Sumatera Utara,<25k,17,6792.31,399.55,2026-03-25 09:51:30,Regular
user_00761,2024-07-24,23,M,Palembang,Sumatera Selatan,100-200k,23,4754.99,206.74,2026-03-25 09:51:30,VIP
user_00762,2025-03-18,56,M,Semarang,Jawa Tengah,25-50k,22,7200.59,327.3,2026-03-10 09:51:30,VIP
user_00763,2024-12-08,57,M,Tangerang,Banten,<25k,14,1958.02,139.86,2026-03-24 09:51:30,Regular
user_00764,2025-09-27,64,M,Surabaya,Jawa Timur,<25k,15,7155.35,477.02,2026-03-06 09:51:30,Regular
user_00765,2025-10-05,36,M,Makassar,Sulawesi Selatan,<25k,19,4798.03,252.53,2026-04-04 09:51:30,Regular
user_00766,2025-03-31,31,M,Medan,Sumatera Utara,>200k,33,12792.77,387.66,2026-03-18 09:51:30,VIP
user_00767,2024-10-27,57,M,Jakarta,DKI Jakarta,100-200k,37,16935.57,457.72,2026-03-19 09:51:30,VIP
user_00768,2026-01-20,34,M,Jakarta,DKI Jakarta,50-100k,12,4861.62,405.13,2026-03-16 09:51:30,Regular
user_00769,2025-06-01,21,F,Jakarta,DKI Jakarta,<25k,24,8332.03,347.17,2026-03-14 09:51:30,VIP
user_00770,2024-04-29,41,M,Jakarta,DKI Jakarta,50-100k,41,9181.35,223.94,2026-03-23 09:51:30,VIP
user_00771,2024-10-01,63,M,Makassar,Sulawesi Selatan,100-200k,38,10989.69,289.2,2026-03-30 09:51:30,VIP
user_00772,2025-08-14,50,F,Depok,Jawa Barat,<25k,2,322.65,161.33,2026-03-19 09:51:30,New
user_00773,2025-04-27,39,F,Palembang,Sumatera Selatan,25-50k,1,206.05,206.05,2026-03-24 09:51:30,New
user_00774,2025-03-07,58,F,Medan,Sumatera Utara,>200k,17,7060.98,415.35,2026-03-15 09:51:30,Regular
user_00775,2025-06-15,42,M,Depok,Jawa Barat,50-100k,14,1655.76,118.27,2026-03-07 09:51:30,Regular
user_00776,2025-01-27,60,M,Surabaya,Jawa Timur,100-200k,33,15914.99,482.27,2026-03-16 09:51:30,VIP
user_00777,2024-06-03,61,M,Palembang,Sumatera Selatan,25-50k,36,4274.54,118.74,2026-03-26 09:51:30,VIP
user_00778,2024-06-24,39,F,Depok,Jawa Barat,25-50k,13,4466.96,343.61,2026-03-17 09:51:30,Regular
user_00779,2024-08-28,61,M,Bandung,Jawa Barat,50-100k,44,16161.7,367.31,2026-03-19 09:51:30,VIP
user_00780,2025-10-18,45,M,Bekasi,Jawa Barat,25-50k,20,1610.33,80.52,2026-03-18 09:51:30,VIP
user_00781,2025-11-04,29,F,Bandung,Jawa Barat,<25k,48,9283.65,193.41,2026-03-22 09:51:30,VIP
user_00782,2025-01-08,37,F,Semarang,Jawa Tengah,25-50k,49,6593.94,134.57,2026-03-31 09:51:30,VIP
user_00783,2025-08-28,19,F,Bekasi,Jawa Barat,>200k,39,6002.49,153.91,2026-03-28 09:51:30,VIP
user_00784,2025-07-12,61,M,Makassar,Sulawesi Selatan,<25k,44,17640.56,400.92,2026-03-31 09:51:30,VIP
user_00785,2024-10-07,56,F,Makassar,Sulawesi Selatan,25-50k,24,6507.61,271.15,2026-03-31 09:51:30,VIP
user_00786,2025-09-19,30,M,Jakarta,DKI Jakarta,100-200k,48,23326.41,485.97,2026-03-06 09:51:30,VIP
user_00787,2025-06-02,44,M,Medan,Sumatera Utara,25-50k,4,518.74,129.69,2026-03-05 09:51:30,New
user_00788,2024-12-11,57,F,Makassar,Sulawesi Selatan,100-200k,15,3636.0,242.4,2026-03-11 09:51:30,Regular
user_00789,2026-01-22,56,F,Makassar,Sulawesi Selatan,100-200k,39,18431.89,472.61,2026-03-17 09:51:30,VIP
user_00790,2024-07-05,52,M,Depok,Jawa Barat,<25k,28,7156.95,255.61,2026-03-07 09:51:30,VIP
user_00791,2026-01-21,33,F,Jakarta,DKI Jakarta,>200k,24,6774.17,282.26,2026-03-15 09:51:30,VIP
user_00792,2026-01-14,30,F,Tangerang,Banten,100-200k,19,7564.94,398.15,2026-03-26 09:51:30,Regular
user_00793,2024-11-18,28,F,Semarang,Jawa Tengah,>200k,3,1081.44,360.48,2026-03-07 09:51:30,New
user_00794,2025-10-11,47,F,Surabaya,Jawa Timur,>200k,7,916.28,130.9,2026-03-17 09:51:30,Premium
user_00795,2024-08-23,26,F,Palembang,Sumatera Selatan,50-100k,28,1713.89,61.21,2026-03-21 09:51:30,VIP
user_00796,2024-07-09,63,M,Tangerang,Banten,<25k,16,3133.34,195.83,2026-03-15 09:51:30,Regular
user_00797,2025-09-19,63,M,Surabaya,Jawa Timur,<25k,45,11350.32,252.23,2026-03-24 09:51:30,VIP
user_00798,2025-12-08,51,F,Depok,Jawa Barat,>200k,10,2204.05,220.41,2026-03-23 09:51:30,Regular
user_00799,2026-01-20,28,F,Bekasi,Jawa Barat,25-50k,10,4409.68,440.97,2026-03-30 09:51:30,Regular
user_00800,2026-01-12,44,F,Semarang,Jawa Tengah,100-200k,18,5974.27,331.9,2026-04-01 09:51:30,Regular
user_00801,2025-10-22,30,M,Bekasi,Jawa Barat,50-100k,0,0.0,0.0,2026-03-08 09:51:30,New
user_00802,2024-10-11,52,M,Bekasi,Jawa Barat,100-200k,15,2213.9,147.59,2026-03-14 09:51:30,Regular
user_00803,2024-11-03,47,F,Tangerang,Banten,<25k,38,12161.75,320.05,2026-03-28 09:51:30,VIP
user_00804,2024-08-22,35,M,Jakarta,DKI Jakarta,25-50k,9,673.01,74.78,2026-03-24 09:51:30,Premium
user_00805,2026-01-27,27,M,Bekasi,Jawa Barat,>200k,19,3781.0,199.0,2026-04-02 09:51:30,Regular
user_00806,2026-01-14,24,F,Bandung,Jawa Barat,25-50k,43,7652.76,177.97,2026-03-14 09:51:30,VIP
user_00807,2024-07-04,54,M,Tangerang,Banten,>200k,23,10790.82,469.17,2026-04-02 09:51:30,VIP
user_00808,2025-05-03,38,F,Palembang,Sumatera Selatan,<25k,48,11630.19,242.3,2026-03-18 09:51:30,VIP
user_00809,2025-12-29,36,F,Bandung,Jawa Barat,<25k,44,19216.28,436.73,2026-03-25 09:51:30,VIP
user_00810,2024-09-12,44,M,Medan,Sumatera Utara,>200k,3,297.56,99.19,2026-03-12 09:51:30,New
user_00811,2024-05-30,51,M,Tangerang,Banten,>200k,50,24691.26,493.83,2026-03-26 09:51:30,VIP
user_00812,2024-12-23,56,F,Semarang,Jawa Tengah,>200k,36,17919.39,497.76,2026-03-24 09:51:30,VIP
user_00813,2025-10-24,57,F,Depok,Jawa Barat,100-200k,31,12821.33,413.59,2026-03-07 09:51:30,VIP
user_00814,2024-06-19,32,F,Medan,Sumatera Utara,<25k,7,425.56,60.79,2026-03-15 09:51:30,Premium
user_00815,2025-11-05,65,M,Bekasi,Jawa Barat,100-200k,26,1832.26,70.47,2026-03-24 09:51:30,VIP
user_00816,2024-08-09,58,M,Jakarta,DKI Jakarta,25-50k,44,7776.21,176.73,2026-03-10 09:51:30,VIP
user_00817,2025-12-26,37,F,Depok,Jawa Barat,>200k,20,7903.29,395.16,2026-04-01 09:51:30,VIP
user_00818,2025-03-29,39,F,Bekasi,Jawa Barat,>200k,1,424.42,424.42,2026-03-29 09:51:30,New
user_00819,2025-04-01,39,F,Tangerang,Banten,<25k,41,4554.66,111.09,2026-03-31 09:51:30,VIP
user_00820,2024-06-01,47,F,Tangerang,Banten,100-200k,47,3534.87,75.21,2026-03-19 09:51:30,VIP
user_00821,2025-05-03,54,F,Depok,Jawa Barat,>200k,1,143.72,143.72,2026-03-14 09:51:30,New
user_00822,2025-03-31,40,M,Bandung,Jawa Barat,50-100k,1,202.62,202.62,2026-03-23 09:51:30,New
user_00823,2024-06-02,52,M,Bekasi,Jawa Barat,>200k,24,3223.69,134.32,2026-04-01 09:51:30,VIP
user_00824,2025-04-24,63,F,Jakarta,DKI Jakarta,50-100k,26,2315.53,89.06,2026-03-07 09:51:30,VIP
user_00825,2025-07-05,41,F,Semarang,Jawa Tengah,25-50k,33,6139.43,186.04,2026-04-01 09:51:30,VIP
user_00826,2025-02-15,20,M,Surabaya,Jawa Timur,100-200k,32,1959.06,61.22,2026-03-20 09:51:30,VIP
user_00827,2024-10-09,27,M,Makassar,Sulawesi Selatan,100-200k,46,20389.3,443.25,2026-03-26 09:51:30,VIP
user_00828,2025-04-04,27,M,Depok,Jawa Barat,25-50k,13,4888.74,376.06,2026-03-21 09:51:30,Regular
user_00829,2025-02-02,63,M,Jakarta,DKI Jakarta,50-100k,2,718.35,359.17,2026-03-16 09:51:30,New
user_00830,2025-12-06,39,F,Jakarta,DKI Jakarta,<25k,33,13027.78,394.78,2026-03-12 09:51:30,VIP
user_00831,2025-04-20,19,F,Medan,Sumatera Utara,50-100k,12,1639.75,136.65,2026-03-27 09:51:30,Regular
user_00832,2024-09-06,38,F,Surabaya,Jawa Timur,50-100k,9,1087.86,120.87,2026-04-01 09:51:30,Premium
user_00833,2026-02-18,57,M,Medan,Sumatera Utara,>200k,22,6538.72,297.21,2026-03-27 09:51:30,VIP
user_00834,2025-10-12,63,F,Bekasi,Jawa Barat,25-50k,10,820.59,82.06,2026-03-16 09:51:30,Regular
user_00835,2025-03-24,52,F,Jakarta,DKI Jakarta,25-50k,1,261.83,261.83,2026-03-14 09:51:30,New
user_00836,2026-01-13,24,F,Jakarta,DKI Jakarta,<25k,27,6111.79,226.36,2026-03-13 09:51:30,VIP
user_00837,2024-07-03,55,F,Bekasi,Jawa Barat,50-100k,19,3791.44,199.55,2026-03-29 09:51:30,Regular
user_00838,2024-04-18,52,M,Tangerang,Banten,>200k,8,734.5,91.81,2026-03-10 09:51:30,Premium
user_00839,2024-11-11,24,F,Semarang,Jawa Tengah,100-200k,30,4627.87,154.26,2026-03-28 09:51:30,VIP
user_00840,2025-10-09,57,F,Makassar,Sulawesi Selatan,100-200k,11,4013.09,364.83,2026-03-14 09:51:30,Regular
user_00841,2025-04-01,38,F,Tangerang,Banten,<25k,4,1055.6,263.9,2026-03-24 09:51:30,New
user_00842,2024-10-31,47,M,Semarang,Jawa Tengah,50-100k,38,11727.0,308.61,2026-03-19 09:51:30,VIP
user_00843,2025-11-20,43,M,Makassar,Sulawesi Selatan,>200k,41,3358.55,81.92,2026-03-26 09:51:30,VIP
user_00844,2024-09-06,47,F,Bekasi,Jawa Barat,100-200k,15,4940.91,329.39,2026-03-18 09:51:30,Regular
user_00845,2025-09-24,48,F,Surabaya,Jawa Timur,50-100k,13,5411.41,416.26,2026-03-17 09:51:30,Regular
user_00846,2024-12-19,45,F,Depok,Jawa Barat,25-50k,11,3829.93,348.18,2026-04-02 09:51:30,Regular
user_00847,2024-07-26,49,M,Bekasi,Jawa Barat,>200k,29,5696.18,196.42,2026-04-01 09:51:30,VIP
user_00848,2024-12-05,29,F,Palembang,Sumatera Selatan,<25k,38,3759.53,98.94,2026-03-09 09:51:30,VIP
user_00849,2024-07-03,42,F,Tangerang,Banten,<25k,5,739.63,147.93,2026-03-31 09:51:30,Premium
user_00850,2024-07-19,58,M,Bandung,Jawa Barat,25-50k,28,8093.82,289.07,2026-03-23 09:51:30,VIP
user_00851,2024-06-13,54,F,Medan,Sumatera Utara,25-50k,43,19128.18,444.84,2026-03-26 09:51:30,VIP
user_00852,2024-07-30,61,F,Palembang,Sumatera Selatan,50-100k,5,1561.14,312.23,2026-03-16 09:51:30,Premium
user_00853,2024-09-29,43,M,Semarang,Jawa Tengah,<25k,23,10476.13,455.48,2026-03-05 09:51:30,VIP
user_00854,2026-01-10,18,F,Surabaya,Jawa Timur,50-100k,1,155.86,155.86,2026-03-13 09:51:30,New
user_00855,2024-07-09,43,F,Palembang,Sumatera Selatan,100-200k,24,5900.05,245.84,2026-03-29 09:51:30,VIP
user_00856,2024-04-26,29,F,Bandung,Jawa Barat,25-50k,35,7807.37,223.07,2026-03-06 09:51:30,VIP
user_00857,2025-03-02,44,M,Semarang,Jawa Tengah,25-50k,8,441.77,55.22,2026-03-15 09:51:30,Premium
user_00858,2026-02-17,27,F,Palembang,Sumatera Selatan,25-50k,5,558.75,111.75,2026-03-10 09:51:30,Premium
user_00859,2025-01-04,47,F,Bekasi,Jawa Barat,25-50k,29,8097.86,279.24,2026-03-18 09:51:30,VIP
user_00860,2024-11-30,42,F,Medan,Sumatera Utara,25-50k,27,8695.57,322.06,2026-03-17 09:51:30,VIP
user_00861,2024-10-11,64,M,Depok,Jawa Barat,50-100k,26,12140.8,466.95,2026-03-17 09:51:30,VIP
user_00862,2025-02-23,20,M,Bekasi,Jawa Barat,100-200k,45,9713.72,215.86,2026-03-17 09:51:30,VIP
user_00863,2024-10-28,62,M,Bandung,Jawa Barat,>200k,48,19223.59,400.49,2026-03-21 09:51:30,VIP
user_00864,2024-09-22,23,M,Medan,Sumatera Utara,100-200k,40,15350.35,383.76,2026-03-05 09:51:30,VIP
user_00865,2024-04-20,22,F,Bekasi,Jawa Barat,<25k,21,6106.06,290.76,2026-04-04 09:51:30,VIP
user_00866,2024-11-10,47,F,Bekasi,Jawa Barat,50-100k,26,5429.1,208.81,2026-03-10 09:51:30,VIP
user_00867,2025-05-08,36,M,Jakarta,DKI Jakarta,>200k,47,8781.1,186.83,2026-03-10 09:51:30,VIP
user_00868,2024-08-05,34,M,Tangerang,Banten,>200k,10,3077.87,307.79,2026-03-14 09:51:30,Regular
user_00869,2025-05-11,65,M,Semarang,Jawa Tengah,100-200k,5,535.35,107.07,2026-04-02 09:51:30,Premium
user_00870,2025-05-25,34,M,Bekasi,Jawa Barat,50-100k,17,7412.62,436.04,2026-04-04 09:51:30,Regular
user_00871,2025-11-11,56,M,Bekasi,Jawa Barat,25-50k,42,10541.74,250.99,2026-03-10 09:51:30,VIP
user_00872,2025-09-07,34,M,Tangerang,Banten,25-50k,33,14450.91,437.91,2026-03-25 09:51:30,VIP
user_00873,2025-12-09,27,M,Tangerang,Banten,100-200k,49,10898.83,222.43,2026-03-14 09:51:30,VIP
user_00874,2024-12-10,64,M,Medan,Sumatera Utara,>200k,46,19725.94,428.82,2026-04-03 09:51:30,VIP
user_00875,2024-05-17,34,M,Jakarta,DKI Jakarta,25-50k,29,6653.62,229.44,2026-03-26 09:51:30,VIP
user_00876,2024-11-03,65,M,Palembang,Sumatera Selatan,100-200k,30,5045.44,168.18,2026-03-19 09:51:30,VIP
user_00877,2024-12-15,18,F,Tangerang,Banten,100-200k,43,8258.57,192.06,2026-03-19 09:51:30,VIP
user_00878,2024-04-05,20,M,Depok,Jawa Barat,50-100k,27,8767.4,324.72,2026-03-15 09:51:30,VIP
user_00879,2025-05-30,39,F,Semarang,Jawa Tengah,<25k,16,5511.27,344.45,2026-03-23 09:51:30,Regular
user_00880,2024-11-18,61,M,Bekasi,Jawa Barat,25-50k,33,6660.49,201.83,2026-03-13 09:51:30,VIP
user_00881,2025-09-02,38,M,Jakarta,DKI Jakarta,<25k,0,0.0,0.0,2026-03-19 09:51:30,New
user_00882,2025-11-19,61,F,Makassar,Sulawesi Selatan,25-50k,46,8164.25,177.48,2026-03-29 09:51:30,VIP
user_00883,2026-01-30,19,M,Jakarta,DKI Jakarta,>200k,42,18995.98,452.29,2026-03-29 09:51:30,VIP
user_00884,2024-06-30,58,M,Surabaya,Jawa Timur,<25k,38,4121.41,108.46,2026-03-14 09:51:30,VIP
user_00885,2024-05-11,54,M,Surabaya,Jawa Timur,25-50k,16,2920.89,182.56,2026-03-14 09:51:30,Regular
user_00886,2025-12-18,58,F,Semarang,Jawa Tengah,100-200k,44,20087.15,456.53,2026-03-11 09:51:30,VIP
user_00887,2025-04-08,34,M,Surabaya,Jawa Timur,50-100k,49,3825.64,78.07,2026-03-23 09:51:30,VIP
user_00888,2025-03-30,21,F,Semarang,Jawa Tengah,25-50k,28,2274.42,81.23,2026-03-06 09:51:30,VIP
user_00889,2025-08-12,57,F,Bandung,Jawa Barat,100-200k,6,688.46,114.74,2026-03-11 09:51:30,Premium
user_00890,2024-12-19,31,M,Tangerang,Banten,50-100k,6,394.12,65.69,2026-04-02 09:51:30,Premium
user_00891,2024-07-28,64,F,Tangerang,Banten,<25k,31,3626.52,116.98,2026-03-15 09:51:30,VIP
user_00892,2026-03-05,20,F,Semarang,Jawa Tengah,25-50k,44,8730.65,198.42,2026-03-23 09:51:30,VIP
user_00893,2024-07-25,18,F,Tangerang,Banten,100-200k,25,10745.55,429.82,2026-03-11 09:51:30,VIP
user_00894,2025-12-24,52,M,Jakarta,DKI Jakarta,100-200k,44,18395.94,418.09,2026-03-20 09:51:30,VIP
user_00895,2025-11-01,54,F,Makassar,Sulawesi Selatan,50-100k,25,1870.94,74.84,2026-03-05 09:51:30,VIP
user_00896,2024-05-12,23,F,Depok,Jawa Barat,50-100k,5,2142.66,428.53,2026-03-11 09:51:30,Premium
user_00897,2025-05-13,59,M,Bandung,Jawa Barat,>200k,2,970.76,485.38,2026-03-14 09:51:30,New
user_00898,2025-08-22,37,F,Surabaya,Jawa Timur,50-100k,31,2733.83,88.19,2026-03-15 09:51:30,VIP
user_00899,2024-12-12,65,M,Bandung,Jawa Barat,<25k,12,736.97,61.41,2026-03-17 09:51:30,Regular
user_00900,2025-07-04,49,F,Surabaya,Jawa Timur,>200k,41,7727.63,188.48,2026-03-18 09:51:30,VIP
